Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
produzieren,,,verb,to produce,উত্পাদন করা,produziert,hat,Die Firma produziert hochwertige Möbel.,,
Professor,der,-en,noun,,,,,,,
Professor/Professorin,der/die,-,noun,professor,অধ্যাপক,,,Der Professor hält eine Vorlesung.,,
Professorin,die,-nen,noun,,,,,,,
Profi,der,-s,noun,pro/professional,পেশাদার/প্রো,,,Er ist ein echter Profi in seinem Bereich.,,
Profisportler,der,-,noun,,,,,,,
Profisportler/Profisportlerin,der/die,-,noun,professional athlete,পেশাদার ক্রীড়াবিদ,,,Der Profisportler trainiert jeden Tag.,,
Profisportlerin,die,-nen,noun,,,,,,,
Programm,das,-e,noun,program/schedule,প্রোগ্রাম/কার্যক্রম,,,Was steht heute auf dem Programm?,,
Projekt,das,-e,noun,project,প্রকল্প,,,Wir arbeiten an einem neuen Projekt.,,
Prospekt,der/das,-e,noun,brochure/prospectus,ব্রোশিওর/পুস্তিকা,,,Kann ich einen Prospekt bekommen?,,
Prost,,,interjection,cheers,প্রস্ট/জয়,,,Prost! Auf deine Gesundheit!,,
Protest,der,-e,noun,protest,প্রতিবাদ,,,Die Proteste wurden immer grösser.,,
protestieren,,,verb,to protest,প্রতিবাদ করা,protestiert,hat,Viele Menschen protestieren gegen die Entscheidung.,,
Prozess,der,-e,noun,process/trial,প্রক্রিয়া/বিচার,,,Der Prozess dauert schon zwei Jahre.,,
Präsentation,die,-en,noun,presentation,উপস্থাপনা,,,Die Präsentation war sehr interessant.,,
präsentieren,,,verb,to present,উপস্থাপন করা,präsentiert,hat,Er präsentiert sein Projekt vor der Klasse.,,
prüfen,,,verb,to check/examine/test,পরীক্ষা করা/যাচাই করা,geprüft,hat,Der Lehrer prüft die Hausaufgaben.,,
Prüfung,die,-en,noun,exam/test,পরীক্ষা,,,Die Prüfung beginnt um 9 Uhr.,,
Publikum,das,-,noun,audience/public,দর্শক/শ্রোতা/জনসাধারণ,,,Das Publikum applaudierte laut.,,
Pullover,der,-,noun,pullover/sweater,সোয়েটার/পুলোভার,,,"Zieh einen Pullover an, es ist kalt.",,
Punkt,der,-e,noun,point/dot/period,বিন্দু/পয়েন্ট/মাত্রা,,,Der Punkt liegt auf dem i.,,
Puppe,die,-n,noun,doll,পুতুল,,,Das Mädchen spielt mit ihrer Puppe.,,
putzen,,,verb,to clean/brush,পরিষ্কার করা/মাজা,geputzt,hat,Ich muss noch die Fenster putzen.,,
Pöstler/Pöstlerin,der/die,-,noun,mail carrier (CH),ডাকপিয়ন (সুইস),,,Der Pöstler bringt jeden Tag die Post.,,
pünktlich,,,adj,punctual,সময়নিষ্ঠ/ঠিক সময়ে,,,Der Zug kommt pünktlich um 10 Uhr an.,,
Qualifikation,die,-en,noun,qualification,যোগ্যতা,,,Für diesen Job braucht man eine gute Qualifikation.,,
Qualität,die,-en,noun,quality,গুণমান/গুণগত মান,,,Die Qualität dieses Produkts ist ausgezeichnet.,,
Quartier,das,-e,noun,quarter/district (CH),পাড়া/জেলা (সুইস),,,In welchem Quartier wohnst du?,,
quer,,,adj,crosswise/diagonally,আড়াআড়ি/তির্যকভাবে,,,Wir gehen quer durch den Wald.,,
Quittung,die,-en,noun,receipt,রসিদ/প্রাপ্তি স্বীকার,,,Bitte bewahren Sie die Quittung auf.,,
Quiz,das,-,noun,quiz,কুইজ/প্রশ্নোত্তর প্রতিযোগিতা,,,Das Quiz im Fernsehen ist sehr beliebt.,,
Rabatt,der,-e,noun,discount,ছাড়,,,Auf dieses Produkt gibt es 20 Prozent Rabatt.,,
Rad,das,¨-er,noun,wheel / bicycle,চাকা / সাইকেল,,,Ich fahre jeden Tag mit dem Rad zur Arbeit.,,
radeiser,,,,,,,,,,
Radfahrer,der,-,noun,cyclist (male),সাইকেল আরোহী (পুরুষ),,,Der Radfahrer fuhr ohne Helm.,,
Radfahrerin,die,-nen,noun,cyclist (female),সাইকেল আরোহী (মহিলা),,,Die Radfahrerin trug einen Helm.,,
Radio,das,-s,noun,radio,রেডিও,,,Ich höre jeden Morgen Radio.,,
Rahm,der,,noun,whipped cream (CH),হুইপড ক্রিম (সুইজারল্যান্ড),,,In der Schweiz bestelle ich Kaffee mit Rahm.,Schlagrahm,
Rand,der,¨-er,noun,edge / rim / margin,ধার / কিনারা,,,Bitte schreiben Sie nicht bis zum Rand.,,
Rasen,der,-,noun,lawn,লন / ঘাসের মাঠ,,,Der Rasen vor dem Haus ist sehr grün.,,
Rat,der,,noun,advice / counsel,উপদেশ / পরামর্শ,,,Ich brauche deinen Rat.,,
raten,,,verb,to advise / to guess,উপদেশ দেওয়া / অনুমান করা,geraten,hat,"Kannst du mir raten, was ich tun soll?",,
Rathaus,das,¨-er,noun,town hall / city hall,টাউন হল / সিটি হল,,,Das Rathaus steht im Zentrum der Stadt.,,
Ratschlag,der,¨-e,noun,advice / tip,পরামর্শ / টিপস,,,Vielen Dank für deinen Ratschlag.,,
rauchen,,,verb,to smoke,ধূমপান করা,geraucht,hat,Hier darf man nicht rauchen.,,
Raucher,der,-,noun,smoker (male),ধূমপায়ী (পুরুষ),,,In diesem Restaurant gibt es einen Bereich für Raucher.,,
Raucherin,die,-nen,noun,smoker (female),ধূমপায়ী (মহিলা),,,Meine Tante ist eine starke Raucherin.,,
rauf,,,particle,up / upwards (prefix),উপরে / ওপরে (উপসর্গ),,,"Komm rauf, wir sind im dritten Stock!",,
Raum,der,¨-e,noun,room / space,ঘর / স্থান,,,In diesem Raum finden 50 Personen Platz.,,
raus,,,particle,out / outside (prefix),বাইরে / বাহিরে (উপসর্গ),,,Geh raus und spiel im Garten!,,
reagieren,,,verb,to react,প্রতিক্রিয়া দেখানো / সাড়া দেওয়া,reagiert,hat,Wie hat er auf die Nachricht reagiert?,,
Reaktion,die,-en,noun,reaction,প্রতিক্রিয়া,,,Seine Reaktion hat mich überrascht.,,
realisieren,,,verb,to realize / implement,উপলব্ধি করা / বাস্তবায়ন করা,realisiert,hat,"Ich habe erst später realisiert, was passiert ist.",,
realistisch,,,adj,realistic,বাস্তবসম্মত,,,Sei realistisch! Das schaffst du nicht in einer Woche.,,
Realität,die,-en,noun,reality,বাস্তবতা,,,Die Realität sieht leider anders aus.,,
Recherche,die,-n,noun,research / investigation,গবেষণা / অনুসন্ধান,,,Für meinen Artikel habe ich gründliche Recherche betrieben.,,
rechnen,,,verb,to calculate / count on,গণনা করা / হিসাব করা,gerechnet,hat,Mit dir habe ich nicht gerechnet.,,
Rechner,der,-,noun,computer / calculator,কম্পিউটার / ক্যালকুলেটর,,,Mein Rechner ist abgestürzt.,,
Rechnung,die,-en,noun,bill / invoice / calculation,বিল / চালান / গণনা,,,Kann ich bitte die Rechnung haben?,,
recht,das,-e,adj,right / correct,সঠিক / ঠিক,,,"Du hast recht, das war meine Schuld.",,
recht-,,,adj,right-hand / right,ডান দিকের,,,Nimm den rechten Weg.,,
rechtlich,,,adj,legal / legally,আইনগত / আইনি,,,Wir müssen die rechtlichen Fragen klären.,,
rechts,,,adv,right / on the right,ডানে / ডান দিকে,,,Biegen Sie an der nächsten Kreuzung rechts ab.,,
rechtzeitig,,,adv,in time / on time,সময়মতো / ঠিক সময়ে,,,Bitte komm rechtzeitig zum Termin.,,
Rede,die,-n,noun,speech / talk,বক্তৃতা / ভাষণ,,,Der Präsident hielt eine Rede.,,
reden,,,verb,to talk / speak,কথা বলা / বলা,geredet,hat,Wir haben lange über das Problem geredet.,,
reduzieren,,,verb,to reduce,কমানো / হ্রাস করা,reduziert,hat,Wir müssen die Kosten reduzieren.,,
Referat,das,-e,noun,presentation / report,উপস্থাপনা / প্রতিবেদন,,,Ich halte nächste Woche ein Referat über Klimawandel.,,
Reform,die,-en,noun,reform,সংস্কার,,,Die Regierung plant eine Steuerreform.,,
Regal,das,-e,noun,shelf / bookshelf,তাক / বুকশেলফ,,,Stell die Bücher ins Regal!,,
Regel,die,-n,noun,rule / regulation,নিয়ম / বিধি,,,In der Schule gibt es viele Regeln.,,
regelmäßig,,,adj,regular / regularly,নিয়মিত,,,Ich gehe regelmäßig zum Sport.,,
regeln,,,verb,to regulate / control / settle,নিয়ন্ত্রণ করা / ব্যবস্থা করা,geregelt,hat,Kannst du das Problem regeln?,,
Regen,der,,noun,rain,বৃষ্টি,,,Bei Regen bleibt die Straße nass.,,
Region,die,-en,noun,region,অঞ্চল,,,Diese Region ist bekannt für ihren Wein.,,
regional,,,adj,regional,আঞ্চলিক,,,Wir kaufen am liebsten regionale Produkte.,,
regnen,,,verb,to rain,বৃষ্টি পড়া,geregnet,hat,Es regnet schon den ganzen Tag.,,
reich,,,adj,rich / wealthy,ধনী / ধনবান,,,Er ist durch seine Arbeit reich geworden.,,
reichen,,,verb,to be enough / reach / pass,যথেষ্ট হওয়া / পৌঁছানো / পাস করা,gereicht,hat,Reicht das Geld für den Einkauf?,,
reif,,,adj,ripe / mature,পাকা / পরিণত,,,Die Äpfel sind noch nicht reif.,,
Reifen,der,-,noun,tire / tyre,টায়ার,,,Ich muss einen neuen Reifen kaufen.,,
Reihe,die,-n,noun,row / line / series,সারি / লাইন / ধারা,,,Wir sitzen in der dritten Reihe.,,
Reihenfolge,die,-n,noun,order / sequence,ক্রম / ধারা,,,Bitte halten Sie die Reihenfolge ein.,,
rein,,,adj,pure / clean,খাঁটি / পরিষ্কার,,,Das ist reine Baumwolle.,,
reinigen,,,verb,to clean,পরিষ্কার করা,gereinigt,hat,Ich muss meine Schuhe reinigen.,,
Reinigung,die,-en,noun,cleaning / dry cleaner,পরিষ্কারকরণ / ড্রাই ক্লিনার,,,Ich bringe den Anzug in die Reinigung.,,
Reis,der,-e,noun,rice,চাল / ভাত,,,Iss deinen Reis auf!,,
Reise,die,-n,noun,journey / trip,ভ্রমণ / সফর,,,Die Reise nach Berlin war sehr schön.,,
Reisebüro,das,-s,noun,travel agency,ভ্রমণ সংস্থা,,,Im Reisebüro habe ich eine Reise gebucht.,,
reisen,,,verb,to travel,ভ্রমণ করা,gereist,ist,Ich reise im Sommer nach Spanien.,,
reiten,,,verb,to ride (a horse),ঘোড়ায় চড়া,geritten,ist,Sie reitet jeden Samstag.,,
Reklame,die,-n,noun,advertising / advertisement,বিজ্ঞাপন,,,Im Fernsehen kommt zu viel Reklame.,,
Rekord,der,-e,noun,record,রেকর্ড,,,Er hat einen neuen Weltrekord aufgestellt.,,
relativ,,,adj,relative / relatively,আপেক্ষিক / তুলনামূলকভাবে,,,Das ist relativ einfach zu erklären.,,
Religion,die,-en,noun,religion,ধর্ম,,,In Deutschland gibt es verschiedene Religionen.,,
rennen,,,verb,to run / race,দৌঁড়ানো / ছোটা,gerannt,ist,Er ist zum Bahnhof gerannt.,,
Rente,die,-n,noun,pension / retirement (D/CH),পেনশন (জার্মানি/সুইজারল্যান্ড),,,Mein Opa lebt von seiner Rente.,,
Rentner,der,-,noun,retiree / pensioner (male),পেনশনভোগী (পুরুষ),,,Viele Rentner wohnen in dieser Stadt.,,
Rentnerin,die,-nen,noun,retiree / pensioner (female),পেনশনভোগী (মহিলা),,,Meine Nachbarin ist eine freundliche Rentnerin.,,
Reparatur,die,-en,noun,repair,মেরামত,,,Die Reparatur des Autos hat viel gekostet.,,
reparieren,,,verb,to repair / fix,মেরামত করা,repariert,hat,Kannst du mein Fahrrad reparieren?,,
Reportage,die,-n,noun,report / documentary,রিপোর্ট / ডকুমেন্টারি,,,Ich habe eine interessante Reportage im Fernsehen gesehen.,,
Reporter,der,-,noun,reporter (male),রিপোর্টার (পুরুষ),,,Der Reporter interviewte den Bürgermeister.,,
Reporterin,die,-nen,noun,reporter (female),রিপোর্টার (মহিলা),,,Die Reporterin arbeitet für eine große Zeitung.,,
reservieren,,,verb,to reserve / book,সংরক্ষণ করা / বুক করা,reserviert,hat,Ich habe einen Tisch für zwei Personen reserviert.,,
Reservierung,die,-en,noun,reservation,সংরক্ষণ / রিজার্ভেশন,,,Haben Sie eine Reservierung?,,
Respekt,der,-e,noun,respect,সম্মান / শ্রদ্ধা,,,Man sollte Respekt vor älteren Menschen haben.,,
Rest,der,-e,noun,rest / remainder,বাকি / অবশিষ্ট,,,Den Rest erledige ich morgen.,,
Restaurant,das,-s,noun,restaurant,রেস্টুরেন্ট,,,Wir essen heute Abend im Restaurant.,,
retten,,,verb,to save / rescue,বাঁচানো / উদ্ধার করা,gerettet,hat,Der Feuerwehrmann hat das Kind gerettet.,,
Rezept,das,-e,noun,prescription / recipe,প্রেসক্রিপশন / রেসিপি,,,Der Arzt hat mir ein Rezept ausgestellt.,,
Rezeption,die,-en,noun,reception desk,রিসেপশন ডেস্ক,,,Bitte melden Sie sich an der Rezeption.,,
Richter,der,-,noun,judge (male),বিচারক (পুরুষ),,,Der Richter hat das Urteil gesprochen.,,
Richterin,die,-nen,noun,judge (female),বিচারক (মহিলা),,,Die Richterin verlas das Urteil.,,
richtig,,,adj,correct / right / really,সঠিক / ঠিক / সত্যিই,,,Deine Antwort ist richtig.,,
Richtung,die,-en,noun,direction,দিক,,,In welche Richtung fahren wir?,,
riechen,,,verb,to smell,গন্ধ পাওয়া / শোঁকা,gerochen,hat,Die Blumen riechen sehr gut.,,
riesig,,,adj,huge / enormous,বিশাল / বিরাট,,,Das war ein riesiger Erfolg.,,
Rind,das,-er,noun,cattle / beef,গরু / গরুর মাংস,,,Wir essen heute Rindfleisch.,,
Ring,der,-e,noun,ring,আংটি / রিং,,,Sie trägt einen goldenen Ring.,,
Risiko,das,Risiken,noun,risk,ঝুঁকি / বিপদ,,,Das ist ein zu großes Risiko.,,
Rock,der,¨-e,noun,skirt,স্কার্ট,,,Sie trägt heute einen roten Rock.,,
roh,,,adj,raw,কাঁচা / অরন্ধিত,,,Ich esse gern rohes Gemüse.,,
Rohr,das,-e,noun,oven / pipe / tube (A),ওভেন / পাইপ (অস্ট্রিয়া),,,Backrohr: Das ist das österreichische Wort für Backofen.,Backrohr,
Rolle,die,-n,noun,role / roll,ভূমিকা / রোল,,,Welche Rolle spielst du in dem Theaterstück?,,
Roman,der,-e,noun,novel,উপন্যাস,,,Ich lese gerade einen spannenden Roman.,,
Rose,die,-n,noun,rose,গোলাপ,,,Er hat mir eine rote Rose geschenkt.,,
Rucksack,der,¨-e,noun,backpack / rucksack,ব্যাকপ্যাক,,,Ich packe meinen Rucksack für die Wanderung.,,
rufen,,,verb,to call / shout,ডাকা / চিৎকার করা,gerufen,hat,Kannst du mich morgen früh um sieben rufen?,,
Rufnummer,die,-n,noun,phone number,ফোন নম্বর,,,Meine Rufnummer steht im Telefonbuch.,,
Ruhe,die,,noun,quiet / calm / rest,শান্তি / বিশ্রাম / নীরবতা,,,Ich möchte meine Ruhe haben.,,
ruhig,,,adj,quiet / calm,শান্ত / স্থির,,,Die Kinder waren heute sehr ruhig.,,
rund,,,adj,round / approximately / about,গোলাকার / প্রায় / মতো,,,Der Tisch ist rund.,,
Runde,die,-n,noun,round / lap,রাউন্ড / পর্ব,,,In der ersten Runde hat er gewonnen.,,
Rundfahrt,die,-en,noun,tour / sightseeing tour,ভ্রমণ / দর্শনীয় সফর,,,Wir haben eine Rundfahrt durch die Altstadt gemacht.,,
Rätsel,das,-,noun,puzzle / riddle,ধাঁধা / পাজল,,,Kannst du dieses Rätsel lösen?,,
rück-,,,prefix,back- / return-,পিছনে / ফিরে (উপসর্গ),,,Die Rückfahrt dauert ungefähr drei Stunden.,,
Rücken,der,-,noun,back,পিঠ,,,Mir tut der Rücken weh.,,
Rückfahrt,die,-en,noun,return journey,ফেরার যাত্রা / প্রত্যাবর্তন যাত্রা,,,Auf der Rückfahrt hatten wir Stau.,,
Rückkehr,die,,noun,return / homecoming,প্রত্যাবর্তন / ফিরে আসা,,,Seine Rückkehr hat alle gefreut.,,
Rücksicht,die,-en,noun,consideration / regard,বিবেচনা / খেয়াল / ভাবনা,,,Nimm Rücksicht auf andere!,,
rückwärts,,,adv,backwards,পিছনের দিকে / বিপরীতে,,,"Fahr nicht rückwärts, da ist ein Hindernis!",,
Rüebli,das,-,noun,carrot (CH),গাজর (সুইজারল্যান্ড),,,In der Schweiz sagt man Rüebli zu Karotten.,"Karotte, Möhre",
